review_id,hotel_id,user_id,rating,title,body,language,traveller_type,stay_date,room_type_id,helpful_votes,has_photo,sentiment_hint,created_at,updated_at
rvw_4c462067,htl_58292b84,usr_4dc8096b,7,Better than expected,"Breakfast was better than it needed to be. The poha in particular. The location is the whole argument for this place — we walked to the fort gate twice a day. The street noise starts around six and there is no getting around it. Exactly what was advertised, no more and no less.",en-IN,business,2025-11-07,rmt_5427e81f,4,0,,2025-11-21T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f85d93fb,htl_58292b84,usr_540d307a,9,,"Room was spotless and the air conditioning was silent, which mattered in January. Slightly overpriced in season, good value outside it.",en-IN,family,2025-09-28,rmt_5427e81f,1,0,0.78,2025-10-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_1f4879ec,htl_58292b84,usr_216d365e,6,Noisy but central,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,solo,2026-01-13,,5,1,0.11,2026-01-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_71170b8a,htl_58292b84,usr_8b2eabd4,10,Would return,"The colonnaded corridor is genuinely lovely in the evening. Staff remembered our names by the second morning, which is rare anywhere. Fine for two nights, probably not for a week.",en-IN,couple,2026-05-13,rmt_e9ccd6de,10,0,1,2026-05-31T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_73be57e3,htl_58292b84,usr_9181bfe3,4,Would return,Thin walls. We heard the family next door quite clearly. Worth it for the location alone.,en-IN,business,2025-10-19,rmt_7d26f88e,7,0,-0.33,2025-10-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_94d6f096,htl_58292b84,usr_33605887,5,,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,senior,2025-04-06,rmt_5427e81f,6,0,-0.11,2025-04-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3224ad5d,htl_58292b84,usr_7e0ddebe,6,Good location,The location is the whole argument for this place — we walked to the fort gate twice a day. Hot water was inconsistent on the upper floor. Worth it for the location alone.,en-IN,senior,2025-06-13,rmt_7d26f88e,5,1,0.11,2025-06-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d2100485,htl_58292b84,usr_4bed9c81,6,Average,"The stepwell-style water feature is genuinely lovely in the evening. Wi-fi held up well enough for a two-hour video call, which I did not expect. Housekeeping was hit and miss — fine most days, skipped once. Would stay again, but I would ask for a room at the back.",en-GB,solo,2025-04-19,rmt_7d26f88e,0,0,0.11,2025-05-03T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7a74855b,htl_58292b84,usr_9b002a1a,8,Better than expected,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,senior,2025-05-06,rmt_7d26f88e,6,1,0.56,2025-05-13T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_73d24c38,htl_ace6d341,usr_1df4c157,9,Great staff,Good value for what you get. We paid less than the chain hotel two streets away. Worth it for the location alone.,en-GB,backpacker,2025-11-23,rmt_3c899749,2,0,0.78,2025-12-11T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_46ba6046,htl_ace6d341,usr_4b816f33,9,Mixed,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Fine for two nights, probably not for a week.",en-IN,backpacker,2026-06-26,rmt_904f1084,8,0,0.78,2026-07-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_265acb3a,htl_ace6d341,usr_7af1e427,10,,"The location is the whole argument for this place — we walked to the railway station twice a day. Breakfast was better than it needed to be. The aloo paratha in particular. Slightly overpriced in season, good value outside it.",en-IN,family,2026-06-18,rmt_8b608681,5,1,1,2026-07-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_59025579,htl_ace6d341,usr_cdfb4f44,10,Mixed,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,business,2026-01-24,rmt_457f966c,8,0,1,2026-01-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_986df926,htl_ace6d341,usr_e21b6644,10,,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,senior,2026-02-23,rmt_904f1084,2,0,1,2026-03-08T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_04448a0d,htl_ace6d341,usr_b3f2baa1,9,Would return,"Staff remembered our names by the second morning, which is rare anywhere. Exactly what was advertised, no more and no less.",en-IN,solo,2025-05-06,rmt_8b608681,2,0,0.78,2025-05-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8c50a4e7,htl_ace6d341,usr_76c235d5,8,Better than expected,விலைக்கு ஏற்ற தங்குமிடம். மீண்டும் வருவேன்.,ta,couple,2025-12-24,rmt_457f966c,2,0,0.56,2025-12-30T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_cb4ef457,htl_ace6d341,usr_e27e3b52,9,,"Staff remembered our names by the second morning, which is rare anywhere. Wi-fi held up well enough for a two-hour video call, which I did not expect. Would stay again, but I would ask for a room at the back.",en-IN,business,2026-01-08,rmt_457f966c,0,0,0.78,2026-01-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_2dfc134e,htl_ace6d341,usr_fd197725,10,,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,business,2026-06-14,rmt_457f966c,0,0,1,2026-06-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_44651fb0,htl_ace6d341,usr_580a5fe8,7,Average,"Staff remembered our names by the second morning, which is rare anywhere. Wi-fi held up well enough for a two-hour video call, which I did not expect. Housekeeping was hit and miss — fine most days, skipped once. Worth it for the location alone.",en-IN,senior,2026-05-19,rmt_3c899749,5,1,0.33,2026-05-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_315215ea,htl_ace6d341,usr_4a6f1818,7,Mixed,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,solo,2025-09-17,,6,0,0.33,2025-09-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_29393ecb,htl_ace6d341,usr_1668e2b5,4,Average,"The photographs make the room look larger than it is. Getting a cab from here in the evening took longer than it should. Exactly what was advertised, no more and no less.",en-IN,backpacker,2025-07-03,rmt_3c899749,7,0,,2025-07-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_95b003c0,htl_ace6d341,usr_100f9b9a,9,,விலைக்கு ஏற்ற தங்குமிடம். மீண்டும் வருவேன்.,ta,solo,2025-04-21,rmt_3c899749,2,0,0.78,2025-05-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_0dcf9a38,htl_ace6d341,usr_60fd8d80,8,Noisy but central,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,couple,2026-06-07,rmt_3c899749,5,0,0.56,2026-06-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d860a82a,htl_ace6d341,usr_d6801dce,7,Would return,The location is the whole argument for this place — we walked to the railway station twice a day. Getting a cab from here in the evening took longer than it should. Worth it for the location alone.,en-IN,family,2025-04-17,rmt_457f966c,9,1,0.33,2025-04-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_5a3a8327,htl_ace6d341,usr_bc8d5d3b,10,Better than expected,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,backpacker,2026-06-20,rmt_3c899749,7,0,1,2026-06-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e676e548,htl_ace6d341,usr_6f068e43,8,Great staff,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,senior,2026-04-05,rmt_3c899749,13,0,0.56,2026-04-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_b5f5e87c,htl_ace6d341,usr_4bf78f59,7,,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,backpacker,2025-11-24,rmt_457f966c,2,0,0.33,2025-12-05T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_84b2b7a6,htl_ace6d341,usr_053e7434,9,Great staff,"The location is the whole argument for this place — we walked to the railway station twice a day. Exactly what was advertised, no more and no less.",en-IN,backpacker,2026-07-07,,0,0,0.78,2026-07-09T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d4195187,htl_ace6d341,usr_5385053d,9,Average,ঘর পরিষ্কার ছিল এবং কর্মীরা সাহায্য করেছেন। সকালের খাবার মোটামুটি।,bn,friends,2025-12-07,rmt_3c899749,6,0,0.78,2025-12-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_bb6dfda6,htl_ace6d341,usr_65303113,9,Great staff,"Checked in at 6am off a delayed train and they let us in early without fuss. The colonnaded corridor is genuinely lovely in the evening. Exactly what was advertised, no more and no less.",en-IN,business,2025-12-13,,12,0,0.78,2025-12-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_5add6874,htl_ace6d341,usr_21162f66,7,,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,friends,2026-04-06,,5,1,,2026-04-09T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d4b2fb36,htl_ace6d341,usr_dcf3a4ae,7,,"Staff remembered our names by the second morning, which is rare anywhere. Good value for what you get. We paid less than the chain hotel two streets away. Getting a cab from here in the evening took longer than it should. Exactly what was advertised, no more and no less.",en-IN,friends,2025-10-28,rmt_904f1084,6,0,0.33,2025-11-08T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_bcecc637,htl_ace6d341,usr_d981bf20,8,Would return,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,family,2025-12-10,rmt_3c899749,3,0,0.56,2025-12-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_6b24a136,htl_ace6d341,usr_ee6409a7,6,,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,backpacker,2025-07-17,rmt_904f1084,6,0,0.11,2025-07-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3c7742ba,htl_1723889f,usr_5b0e5805,5,Better than expected,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,friends,2026-06-09,rmt_6013d7cb,10,0,-0.11,2026-06-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_aa39db8f,htl_1723889f,usr_c81e60fe,8,Better than expected,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,senior,2025-10-02,,3,0,0.56,2025-10-21T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_439625b6,htl_1723889f,,8,Good location,"The location is the whole argument for this place — we walked to the railway station twice a day. Slightly overpriced in season, good value outside it.",en-IN,family,2026-05-05,rmt_6013d7cb,2,0,0.56,2026-05-14T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e955e6a7,htl_1723889f,usr_c6cbfba5,10,Mixed,விலைக்கு ஏற்ற தங்குமிடம். மீண்டும் வருவேன்.,ta,couple,2026-03-14,,0,0,1,2026-03-30T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3ff6c606,htl_1723889f,usr_b8779399,8,Mixed,"ठिकाण उत्तम आहे, बाजार चालत जाण्याच्या अंतरावर.",mr,solo,2025-09-15,rmt_cfd1cf7f,6,0,0.56,2025-09-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_0cf3d662,htl_1723889f,usr_5549036e,4,Mixed,"Getting a cab from here in the evening took longer than it should. The lift was out for our whole stay and we were on the fourth floor. Exactly what was advertised, no more and no less.",en-IN,backpacker,2026-01-08,rmt_6013d7cb,3,0,,2026-01-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7311fe0e,htl_1723889f,usr_1b14f56c,5,Would return,"The lift was out for our whole stay and we were on the fourth floor. Exactly what was advertised, no more and no less.",en-IN,backpacker,2025-12-30,rmt_6013d7cb,9,0,-0.11,2026-01-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_708b2d7c,htl_1723889f,usr_4f4d8587,10,Noisy but central,"Staff remembered our names by the second morning, which is rare anywhere. Breakfast was better than it needed to be. The filter coffee in particular. Exactly what was advertised, no more and no less.",en-IN,family,2026-01-24,rmt_cfd1cf7f,0,0,1,2026-01-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_52afb7c8,htl_1723889f,usr_893bfbd9,8,Noisy but central,ప్రదేశం చాలా బాగుంది. ధరకు తగిన విలువ.,te,backpacker,2026-06-27,rmt_cfd1cf7f,3,1,0.56,2026-07-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_c894d968,htl_1723889f,usr_def3b524,7,Good location,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,solo,2026-07-07,rmt_cfd1cf7f,1,1,0.33,2026-07-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_292a3060,htl_1723889f,usr_4f7fc3a8,9,Average,"Breakfast was better than it needed to be. The misal in particular. Wi-fi held up well enough for a two-hour video call, which I did not expect. Slightly overpriced in season, good value outside it.",en-IN,friends,2026-02-14,,12,1,0.78,2026-02-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7783f631,htl_1723889f,usr_e1ee0c13,8,,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,friends,2026-01-06,rmt_a11ada2c,5,0,0.56,2026-01-21T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_b5b61db3,htl_1723889f,usr_2c8b7af8,9,,"The location is the whole argument for this place — we walked to the railway station twice a day. Checked in at 6am off a delayed train and they let us in early without fuss. Fine for two nights, probably not for a week.",en-IN,solo,2026-03-24,rmt_6013d7cb,7,0,0.78,2026-04-05T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_1a786a8f,htl_1723889f,usr_7edfea3c,5,,"Thin walls. We heard the family next door quite clearly. Would stay again, but I would ask for a room at the back.",en-IN,business,2025-10-05,rmt_a11ada2c,3,0,-0.11,2025-10-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_85fc51a3,htl_1723889f,usr_3cb7beb3,7,Mixed,"The courtyard is genuinely lovely in the evening. Housekeeping was hit and miss — fine most days, skipped once. Worth it for the location alone.",en-IN,family,2026-03-31,rmt_6013d7cb,12,0,0.33,2026-04-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_0be4c41c,htl_1723889f,usr_516ff8dd,9,Noisy but central,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Breakfast was better than it needed to be. The aloo paratha in particular. Would stay again, but I would ask for a room at the back.",en-IN,couple,2025-10-31,rmt_cfd1cf7f,0,1,0.78,2025-11-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4d7bcf8a,htl_1723889f,usr_ad6891c1,6,Mixed,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,family,2026-07-16,rmt_a11ada2c,2,0,0.11,2026-07-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_fbaf325e,htl_1723889f,usr_ece2ab24,5,Average,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,family,2025-10-11,rmt_a11ada2c,7,0,-0.11,2025-10-15T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_b60e11a3,htl_1723889f,usr_e1d938d9,6,Great staff,"ठिकाण उत्तम आहे, बाजार चालत जाण्याच्या अंतरावर.",mr,senior,2026-08-05,rmt_cfd1cf7f,8,0,0.11,2026-08-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_618f766b,htl_1723889f,usr_858c4559,5,Average,The street noise starts around six and there is no getting around it. Worth it for the location alone.,en-IN,senior,2026-08-05,rmt_eb19de1f,0,0,-0.11,2026-08-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_bda87c78,htl_1723889f,usr_a9e888d0,6,Mixed,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Checked in at 6am off a delayed train and they let us in early without fuss. Housekeeping was hit and miss — fine most days, skipped once. Fine for two nights, probably not for a week.",en-IN,family,2026-01-10,rmt_cfd1cf7f,0,0,0.11,2026-01-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_75624853,htl_1723889f,usr_dcc95fd2,9,,Good value for what you get. We paid less than the chain hotel two streets away. Worth it for the location alone.,en-GB,family,2025-06-20,rmt_cfd1cf7f,0,0,0.78,2025-07-05T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8f24862e,htl_1723889f,usr_e9e3f281,5,,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,solo,2026-01-25,rmt_a11ada2c,9,0,-0.11,2026-01-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3f0f9e35,htl_1723889f,usr_e5b92b52,10,Great staff,"Room was spotless and the air conditioning was silent, which mattered in April. Exactly what was advertised, no more and no less.",en-IN,backpacker,2026-05-02,,0,1,1,2026-05-11T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8438aaae,htl_1723889f,usr_0ff233bd,6,Great staff,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Getting a cab from here in the evening took longer than it should. Fine for two nights, probably not for a week.",en-GB,friends,2026-03-05,rmt_cfd1cf7f,0,0,0.11,2026-03-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_6d6037c9,htl_94be8798,usr_e960bbc7,7,,The location is the whole argument for this place — we walked to the railway station twice a day. Checked in at 6am off a delayed train and they let us in early without fuss. Hot water was inconsistent on the upper floor. Worth it for the location alone.,en-GB,friends,2025-06-04,rmt_f75b9cce,4,0,0.33,2025-06-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3a638c94,htl_94be8798,usr_428c2df2,7,Mixed,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Housekeeping was hit and miss — fine most days, skipped once. Slightly overpriced in season, good value outside it.",en-GB,senior,2025-08-05,rmt_b1bac4cf,4,0,0.33,2025-08-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d2fdd234,htl_94be8798,usr_2a05253b,10,,"The courtyard is genuinely lovely in the evening. Slightly overpriced in season, good value outside it.",en-IN,couple,2026-02-13,rmt_6599afa5,1,0,1,2026-02-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_c659554e,htl_94be8798,,8,Better than expected,"The location is the whole argument for this place — we walked to the railway station twice a day. Wi-fi held up well enough for a two-hour video call, which I did not expect. Slightly overpriced in season, good value outside it.",en-IN,solo,2025-12-16,rmt_6599afa5,12,1,0.56,2025-12-31T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_53aafb50,htl_94be8798,usr_cb58a9e1,7,Average,"Checked in at 6am off a delayed train and they let us in early without fuss. Good value for what you get. We paid less than the chain hotel two streets away. Housekeeping was hit and miss — fine most days, skipped once. Fine for two nights, probably not for a week.",en-IN,business,2026-06-13,rmt_b1bac4cf,0,0,,2026-07-01T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7dd138f7,htl_94be8798,usr_e5fe70f7,5,Better than expected,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,solo,2025-12-17,rmt_630b3581,4,0,-0.11,2025-12-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_59c4db5e,htl_94be8798,,5,Average,"Getting a cab from here in the evening took longer than it should. Would stay again, but I would ask for a room at the back.",en-IN,solo,2025-11-01,rmt_f75b9cce,2,0,-0.11,2025-11-11T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_967d0d6c,htl_94be8798,usr_e99f58c3,7,,"Room was spotless and the air conditioning was silent, which mattered in April. Breakfast was better than it needed to be. The upma in particular. Getting a cab from here in the evening took longer than it should. Worth it for the location alone.",en-IN,friends,2025-05-08,rmt_b1bac4cf,0,0,0.33,2025-05-21T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_498126bd,htl_94be8798,usr_0deee6d9,6,Would return,"Checked in at 6am off a delayed train and they let us in early without fuss. Breakfast was better than it needed to be. The idli in particular. Getting a cab from here in the evening took longer than it should. Would stay again, but I would ask for a room at the back.",en-IN,solo,2026-01-09,rmt_630b3581,0,0,0.11,2026-01-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f7a0de43,htl_94be8798,usr_cdc31bd3,8,Noisy but central,ঘর পরিষ্কার ছিল এবং কর্মীরা সাহায্য করেছেন। সকালের খাবার মোটামুটি।,bn,backpacker,2025-08-07,,0,0,0.56,2025-08-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_98664363,htl_94be8798,usr_ddfa0cd0,7,Good location,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,solo,2026-05-31,rmt_630b3581,15,0,0.33,2026-06-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_29d89c44,htl_94be8798,usr_0deee6d9,10,,விலைக்கு ஏற்ற தங்குமிடம். மீண்டும் வருவேன்.,ta,couple,2025-05-30,rmt_6599afa5,13,0,1,2025-06-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_1367543f,htl_94be8798,usr_f4293e56,8,Average,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,family,2026-03-18,rmt_f75b9cce,11,0,0.56,2026-03-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_785b48b4,htl_94be8798,usr_8ff59c1a,7,Great staff,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,senior,2026-02-05,rmt_f75b9cce,7,1,,2026-02-13T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_242d19cf,htl_94be8798,usr_865b890c,8,Great staff,"Staff remembered our names by the second morning, which is rare anywhere. Slightly overpriced in season, good value outside it.",en-IN,senior,2026-01-10,rmt_6599afa5,2,1,0.56,2026-01-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d88a05e6,htl_94be8798,usr_21700d8e,10,Good location,"The banyan tree is genuinely lovely in the evening. Slightly overpriced in season, good value outside it.",en-IN,couple,2025-08-17,rmt_f75b9cce,9,0,1,2025-08-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_01f9fd8b,htl_94be8798,usr_7576a6e0,8,Would return,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,business,2026-07-06,,9,1,0.56,2026-07-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_9f2c7d03,htl_94be8798,usr_b96ef58c,10,,"Room was spotless and the air conditioning was silent, which mattered in May. Staff remembered our names by the second morning, which is rare anywhere. Would stay again, but I would ask for a room at the back.",en-GB,senior,2025-07-13,rmt_630b3581,12,0,1,2025-07-31T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4df67c3e,htl_94be8798,usr_fe54affe,10,Noisy but central,"The kitchen garden is genuinely lovely in the evening. Breakfast was better than it needed to be. The puttu in particular. Slightly overpriced in season, good value outside it.",en-IN,couple,2026-05-11,,16,1,1,2026-05-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_6521f45b,htl_94be8798,usr_06f6c954,7,Mixed,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,couple,2025-05-22,rmt_f75b9cce,0,1,,2025-06-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_82541e10,htl_94be8798,usr_d1c73fb8,5,Better than expected,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,friends,2025-11-30,rmt_b1bac4cf,2,1,-0.11,2025-12-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_1c8472d8,htl_94be8798,usr_8e226071,7,,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,solo,2026-02-07,,4,0,0.33,2026-02-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_ef2d03f5,htl_94be8798,usr_20caee9e,6,Good location,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,couple,2025-04-23,rmt_630b3581,6,0,0.11,2025-05-01T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_86fd2844,htl_94be8798,usr_9db3efff,7,Would return,"Room was spotless and the air conditioning was silent, which mattered in October. Good value for what you get. We paid less than the chain hotel two streets away. The lift was out for our whole stay and we were on the fourth floor. Slightly overpriced in season, good value outside it.",en-IN,senior,2026-01-25,rmt_6599afa5,8,0,,2026-01-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_bea2423e,htl_94be8798,usr_9d32306d,9,,"Good value for what you get. We paid less than the chain hotel two streets away. Would stay again, but I would ask for a room at the back.",en-IN,business,2025-05-26,rmt_6599afa5,3,0,0.78,2025-05-30T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_ee3e15aa,htl_986e57e9,usr_6feac3d4,7,Mixed,"জায়গাটা দারুণ, বাজার হাঁটা পথে। গরম জলের সমস্যা ছিল দু'দিন।",bn,backpacker,2026-06-09,rmt_e73af44f,1,0,0.33,2026-06-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f06fb3e7,htl_986e57e9,,7,,ప్రదేశం చాలా బాగుంది. ధరకు తగిన విలువ.,te,business,2026-05-26,rmt_ade39944,1,0,0.33,2026-06-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_9d2a4fc1,htl_986e57e9,usr_cb5d7788,5,Mixed,"Housekeeping was hit and miss — fine most days, skipped once. Worth it for the location alone.",en-GB,business,2026-04-09,rmt_e73af44f,6,0,-0.11,2026-04-26T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_84952e04,htl_986e57e9,usr_ce269698,3,Better than expected,The street noise starts around six and there is no getting around it. Worth it for the location alone.,en-IN,couple,2025-10-31,rmt_9e667a25,3,0,,2025-11-05T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_2f271842,htl_986e57e9,,7,Average,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,couple,2025-06-25,,4,0,0.33,2025-06-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
